"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-07-25,9
12,12,14,2021-08-01,12
3,3,4,2021-08-08,3
3,3,4,2021-08-15,3
0,0,1,2021-08-22,NA
4,4,5,2021-08-29,4
1,1,2,2021-09-05,1
2,2,4,2021-09-12,2
3,2,7,2021-09-19,2
2,0,9,2021-09-26,NA
