"estimate","lower","upper","onset_date","n.reported"
110,110,110,2021-07-25,110
80,80,82,2021-08-01,80
86,86,89,2021-08-08,86
66,66,69,2021-08-15,66
75,74,77,2021-08-22,74
52,51,55,2021-08-29,51
45,44,48,2021-09-05,44
51,47,55,2021-09-12,47
52,45,62,2021-09-19,38
42,26,63,2021-09-26,6
