"estimate","lower","upper","onset_date","n.reported"
100,100,100,2021-07-18,100
74,74,75,2021-07-25,74
58,58,59,2021-08-01,58
52,52,53,2021-08-08,52
28,28,30,2021-08-15,28
22,22,24,2021-08-22,22
21,20,23,2021-08-29,20
17,15,21,2021-09-05,15
14,9,22,2021-09-12,7
16,5,35,2021-09-19,1
