"estimate","lower","upper","onset_date","n.reported"
33,33,33,2021-08-01,33
29,29,29,2021-08-08,29
26,26,27,2021-08-15,26
24,24,25,2021-08-22,24
11,11,12,2021-08-29,11
13,13,14,2021-09-05,13
9,9,10,2021-09-12,9
11,11,12,2021-09-19,11
2,2,4,2021-09-26,2
4,2,9,2021-10-03,2
