"estimate","lower","upper","onset_date","n.reported"
103,103,103,2021-07-18,103
75,75,76,2021-07-25,75
58,58,59,2021-08-01,58
52,52,53,2021-08-08,52
28,28,29,2021-08-15,28
22,22,24,2021-08-22,22
22,21,24,2021-08-29,21
20,18,24,2021-09-05,18
14,9,22,2021-09-12,7
16,6,36,2021-09-19,1
