"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-08-29,15
17,17,19,2021-09-05,17
12,12,15,2021-09-12,12
13,13,15,2021-09-19,13
6,6,8,2021-09-26,6
11,11,14,2021-10-03,11
5,5,7,2021-10-10,5
9,9,12,2021-10-17,9
3,3,6,2021-10-24,3
4,1,9,2021-10-31,1
