"estimate","lower","upper","onset_date","n.reported"
55,55,55,2021-07-18,55
47,47,51,2021-07-25,47
34,34,37,2021-08-01,34
29,29,32,2021-08-08,29
27,27,30,2021-08-15,27
24,24,27,2021-08-22,24
11,11,13,2021-08-29,11
13,13,15,2021-09-05,13
9,9,12,2021-09-12,9
13,8,20,2021-09-19,7
