"estimate","lower","upper","onset_date","n.reported"
53,53,53,2021-08-29,53
47,47,47,2021-09-05,47
52,52,53,2021-09-12,52
51,51,52,2021-09-19,51
40,40,41,2021-09-26,40
44,44,46,2021-10-03,44
35,35,38,2021-10-10,35
25,23,29,2021-10-17,23
11,7,18,2021-10-24,6
18,9,32,2021-10-31,4
