"estimate","lower","upper","onset_date","n.reported"
52,52,52,2021-07-25,52
43,43,44,2021-08-01,43
34,34,35,2021-08-08,34
34,34,35,2021-08-15,34
30,30,32,2021-08-22,30
15,15,17,2021-08-29,15
17,17,18,2021-09-05,17
12,12,14,2021-09-12,12
11,11,13,2021-09-19,11
7,4,14,2021-09-26,3
