"estimate","lower","upper","onset_date","n.reported"
125,125,125,2021-07-18,125
110,110,110,2021-07-25,110
80,80,81,2021-08-01,80
86,86,87,2021-08-08,86
66,66,69,2021-08-15,66
76,75,79,2021-08-22,75
51,50,54,2021-08-29,50
44,41,49,2021-09-05,41
38,32,47,2021-09-12,27
30,16,48,2021-09-19,4
