"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-08-29,11
13,13,15,2021-09-05,13
9,9,11,2021-09-12,9
11,11,13,2021-09-19,11
3,3,4,2021-09-26,3
4,4,5,2021-10-03,4
1,1,2,2021-10-10,1
5,5,6,2021-10-17,5
2,2,3,2021-10-24,2
2,1,6,2021-10-31,1
