"estimate","lower","upper","onset_date","n.reported"
25,25,25,2021-08-08,25
12,12,13,2021-08-15,12
11,11,12,2021-08-22,11
19,19,21,2021-08-29,19
8,8,9,2021-09-05,8
8,8,10,2021-09-12,8
7,7,9,2021-09-19,7
7,6,9,2021-09-26,6
3,1,8,2021-10-03,1
4,0,14,2021-10-10,NA
