"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-08-22,11
19,19,19,2021-08-29,19
8,8,9,2021-09-05,8
8,8,9,2021-09-12,8
8,8,9,2021-09-19,8
8,8,10,2021-09-26,8
8,8,11,2021-10-03,8
14,12,17,2021-10-10,12
6,2,12,2021-10-17,1
8,2,18,2021-10-24,NA
