"estimate","lower","upper","onset_date","n.reported"
21,21,21,2021-07-25,21
17,17,18,2021-08-01,17
25,25,27,2021-08-08,25
12,12,14,2021-08-15,12
11,11,13,2021-08-22,11
18,18,21,2021-08-29,18
7,7,9,2021-09-05,7
7,6,10,2021-09-12,6
6,3,12,2021-09-19,3
7,1,18,2021-09-26,NA
