"estimate","lower","upper","onset_date","n.reported"
10,10,10,2021-07-25,10
4,4,5,2021-08-01,4
9,9,10,2021-08-08,9
5,5,6,2021-08-15,5
7,7,8,2021-08-22,7
8,8,9,2021-08-29,8
7,7,8,2021-09-05,7
4,4,5,2021-09-12,4
5,5,6,2021-09-19,5
4,2,9,2021-09-26,2
