"estimate","lower","upper","onset_date","n.reported"
42,42,42,2021-07-25,42
29,29,31,2021-08-01,29
49,49,52,2021-08-08,49
39,39,42,2021-08-15,39
30,30,33,2021-08-22,30
36,35,39,2021-08-29,35
27,26,30,2021-09-05,26
29,27,34,2021-09-12,27
22,17,31,2021-09-19,14
22,9,38,2021-09-26,NA
